bidx	ep	loss_act_b	loss_reg_b	loss_actor_b	loss_critic_b	loss_all
14	4	0.07670819014310837	0.014225359074771404	-1.4931532144546509	1.18405282497406	-0.21816682815551758
15	4	0.07440333813428879	0.015072718262672424	-1.4476919174194336	0.6742186546325684	-0.6839971542358398
0	5	0.14426681399345398	0.01603347808122635	-1.7208439111709595	0.7979469299316406	-0.7625967264175415
1	5	0.0699889287352562	0.014822075143456459	-1.7048718929290771	1.0833734273910522	-0.5366874933242798
2	5	0.0604037381708622	0.012312311679124832	-1.68538236618042	1.0465009212493896	-0.5661654472351074
3	5	0.059631045907735825	0.013223430141806602	-1.0632908344268799	0.8498134613037109	-0.14062291383743286
4	5	0.06049497798085213	0.011314868927001953	-1.5402475595474243	0.6875369548797607	-0.7809007167816162
5	5	0.058282285928726196	0.012487128376960754	-1.7325211763381958	1.1851143836975098	-0.4766373634338379
6	5	0.058389097452163696	0.013114221394062042	-1.3405977487564087	0.9831314086914062	-0.2859630584716797
7	5	0.05179056152701378	0.01246587373316288	-0.46872612833976746	1.0210477113723755	0.6165779829025269
8	5	0.049622852355241776	0.011138712987303734	-0.10253426432609558	0.7332945466041565	0.6915218234062195
9	5	0.04951822757720947	0.010935168713331223	-0.7895635962486267	1.249790906906128	0.5206807255744934
10	5	0.046607378870248795	0.010104923509061337	-1.2275630235671997	0.4717561602592468	-0.6990945935249329
11	5	0.044306885451078415	0.010932598263025284	-2.06583833694458	1.9119329452514648	-0.09866595268249512
12	5	0.04386366531252861	0.00975177250802517	-2.4626193046569824	1.1041860580444336	-1.3048179149627686
13	5	0.0419890396296978	0.009473565965890884	-1.6160426139831543	0.7806079387664795	-0.7839720249176025
14	5	0.03852737322449684	0.009569235146045685	-0.6812853217124939	0.9401218891143799	0.3069331645965576
15	5	0.03809041529893875	0.009335359558463097	0.38829976320266724	0.8083768486976624	1.2441023588180542
0	6	0.038524918258190155	0.008725282736122608	0.05914868041872978	0.7560484409332275	0.8624473214149475
1	6	0.0360962375998497	0.008749766275286674	-0.5193870067596436	0.7101702094078064	0.23562920093536377
2	6	0.03462127596139908	0.007788775954395533	-0.9644774198532104	1.3033957481384277	0.38132840394973755
3	6	0.035354405641555786	0.008863717317581177	-2.1750893592834473	1.1909910440444946	-0.9398802518844604
4	6	0.03230252116918564	0.008649982511997223	-2.2077839374542236	0.664389431476593	-1.5024421215057373
5	6	0.11033356934785843	0.00974036380648613	-1.5936052799224854	0.7392479181289673	-0.734283447265625
6	6	0.0305178165435791	0.007832751609385014	-1.0254932641983032	0.839195191860199	-0.1479474902153015
7	6	0.030001912266016006	0.007136219181120396	0.05447966232895851	1.0039855241775513	1.095603346824646
8	6	0.02891201339662075	0.007222095970064402	0.8197476267814636	0.884356677532196	1.7402384281158447
9	6	0.028071235865354538	0.007200499065220356	0.17261457443237305	1.0230668783187866	1.2309532165527344
10	6	0.028082741424441338	0.006630455143749714	0.039458077400922775	1.252912998199463	1.3270843029022217
11	6	0.026827553287148476	0.006585683673620224	-0.2993145287036896	1.1831921339035034	0.9172908067703247
12	6	0.02565595507621765	0.006958041340112686	-0.8947709202766418	0.8409366607666016	-0.021220266819000244
13	6	0.024988897144794464	0.006489641033113003	-0.5462850332260132	0.8449853658676147	0.3301788568496704
14	6	0.024607297033071518	0.006704964675009251	-0.3619331121444702	0.9450411200523376	0.6144202947616577
15	6	0.024496404454112053	0.006286959163844585	0.2891617715358734	0.7951883673667908	1.11513352394104
0	7	0.023861326277256012	0.006239067763090134	0.16814549267292023	0.8848011493682861	1.0830470323562622
1	7	0.02314654551446438	0.006044488865882158	-0.40841910243034363	0.564008891582489	0.18478083610534668
2	7	0.10194963961839676	0.0072320494800806046	-0.49969255924224854	0.7213876843452454	0.33087682723999023
3	7	0.022200405597686768	0.005484717898070812	-1.0497937202453613	1.2973250150680542	0.2752164602279663
4	7	0.021931620314717293	0.005997777916491032	-0.31162288784980774	1.1407521963119507	0.8570587038993835
5	7	0.021768394857645035	0.005921612028032541	-0.22030402719974518	0.9151014089584351	0.7224873900413513
6	7	0.021808920428156853	0.006368890404701233	1.2812306880950928	0.8136482834815979	2.1230568885803223
7	7	0.02109409309923649	0.005466846749186516	0.6869701743125916	0.7694194316864014	1.4829505681991577
8	7	0.0216372087597847	0.00534025626257062	-0.5709669589996338	0.8264694809913635	0.28248000144958496
9	7	0.020982524380087852	0.005628830287605524	-0.9830656051635742	1.2675203084945679	0.31106603145599365
10	7	0.0216380525380373	0.0053292675875127316	-2.1994762420654297	1.1155160665512085	-1.0569928884506226
11	7	0.02029811032116413	0.005838422104716301	-0.5845353603363037	0.7589387893676758	0.2005399465560913
12	7	0.019877061247825623	0.005785809364169836	0.7035360336303711	0.8103684782981873	1.539567470550537
13	7	0.01944056898355484	0.005614894442260265	1.4275280237197876	0.7677669525146484	2.2203502655029297
14	7	0.018986131995916367	0.005534598603844643	0.2942555546760559	0.9105402231216431	1.2293164730072021
15	7	0.018696127459406853	0.005551224108785391	-0.7087112665176392	1.317332148551941	0.632868230342865
0	8	0.019014762714505196	0.00567708071321249	0.300773561000824	0.8515793085098267	1.1770447492599487
1	8	0.018233345821499825	0.004748684354126453	0.8706333637237549	0.8459835648536682	1.7395989894866943
2	8	0.018115824088454247	0.005247069522738457	1.3072718381881714	0.9843571186065674	2.3149919509887695
3	8	0.018079038709402084	0.005088954232633114	2.158872127532959	1.5453333854675293	3.7273736000061035
4	8	0.0178677998483181	0.005208570044487715	1.2688560485839844	0.7056205868721008	1.9975531101226807
5	8	0.017277078703045845	0.004612467251718044	0.6808019280433655	0.9626061320304871	1.6652976274490356
6	8	0.017039233818650246	0.00487335491925478	0.3226173520088196	0.9430371522903442	1.287567138671875
7	8	0.016777578741312027	0.005261493846774101	0.4990445375442505	0.8990793824195862	1.4201629161834717
8	8	0.0164304431527853	0.004953427240252495	-0.3869563043117523	0.37638309597969055	0.010810673236846924
9	8	0.017085915431380272	0.005738470237702131	-0.8866524696350098	0.8189492225646973	-0.04487884044647217
10	8	0.01691916398704052	0.005242536775767803	-1.6694163084030151	1.1205253601074219	-0.5267292261123657
11	8	0.016435254365205765	0.004987349733710289	-1.4661941528320312	0.7852970957756042	-0.6594744324684143
12	8	0.015881134197115898	0.005237599369138479	-0.754206657409668	0.589650571346283	-0.14343732595443726
13	8	0.01578202284872532	0.005147877149283886	1.0094807147979736	0.7000415325164795	1.7304521799087524
14	8	0.015855275094509125	0.005026453640311956	0.2695283889770508	0.9291781187057495	1.219588279724121
15	8	0.1041308045387268	0.007086606230586767	0.8590248823165894	0.5732616186141968	1.5435038805007935
0	9	0.09602378308773041	0.006847971584647894	-0.39339298009872437	0.8823137283325195	0.5917924642562866
1	9	0.015589357353746891	0.00453998614102602	-1.0196493864059448	0.6112691164016724	-0.3882509469985962
2	9	0.015270429663360119	0.005523711442947388	-0.040878985077142715	0.8414601683616638	0.82137531042099
3	9	0.015840673819184303	0.0048158420249819756	-0.523585319519043	0.8522984981536865	0.34936970472335815
4	9	0.016362501308321953	0.00533219613134861	-0.28621089458465576	0.9966435432434082	0.73212730884552
5	9	0.014774502255022526	0.004583660513162613	0.5999125242233276	0.6957705020904541	1.315041184425354
6	9	0.01533010508865118	0.004777205176651478	0.7930842638015747	0.7221790552139282	1.5353705883026123
7	9	0.015635153278708458	0.005660960916429758	0.17213697731494904	0.8259289264678955	1.019361972808838
8	9	0.015878409147262573	0.0053084236569702625	3.524573802947998	0.8538398146629333	4.399600505828857
9	9	0.015248069539666176	0.0049096993170678616	-1.9099258184432983	0.7909841537475586	-1.0987838506698608
10	9	0.01536771934479475	0.005564605351537466	-1.0375351905822754	0.542746901512146	-0.47385597229003906
11	9	0.01649843528866768	0.006272152066230774	2.4878697395324707	0.8046209812164307	3.3152613639831543
12	9	0.016482358798384666	0.006411117967218161	2.5962984561920166	0.7310702800750732	3.35026216506958
13	9	0.0168872382491827	0.007075300440192223	0.9884099960327148	0.8905466794967651	1.9029191732406616
14	9	0.01868872158229351	0.008612191304564476	2.7612311840057373	0.9110907912254333	3.699622869491577
15	9	0.01985514722764492	0.008590281940996647	3.7140157222747803	1.3246941566467285	5.067155361175537
0	10	0.02258545346558094	0.008317961357533932	-0.19966022670269012	0.7736931443214417	0.6049363613128662
1	10	0.024283619597554207	0.009638079442083836	-1.8343970775604248	0.6765294671058655	-1.123945951461792
2	10	0.024935951456427574	0.009940817952156067	-0.6116154193878174	0.6580532789230347	0.08131462335586548
3	10	0.03260599821805954	0.013174837455153465	1.5681785345077515	1.290445327758789	2.904404640197754
4	10	0.03494958579540253	0.011529432609677315	2.148000717163086	1.1816991567611694	3.376178741455078
5	10	0.04007115960121155	0.013981961645185947	1.8635212182998657	0.8207657337188721	2.738339900970459
6	10	0.1152021586894989	0.015279339626431465	1.317037582397461	0.776279866695404	2.223798990249634
7	10	0.05902022495865822	0.013831837102770805	-0.00866281520575285	0.6763120889663696	0.740501344203949
8	10	0.07420113682746887	0.01613789051771164	0.5434054136276245	0.9298352599143982	1.5635796785354614
9	10	0.10904387384653091	0.018713194876909256	2.4839303493499756	0.6352394819259644	3.246926784515381
10	10	0.12432096898555756	0.01802850142121315	1.8270516395568848	0.6925467848777771	2.6619479656219482
11	10	0.1559925079345703	0.02044031396508217	1.151179313659668	0.872292697429657	2.1999049186706543
12	10	0.197117418050766	0.020976407453417778	2.079547882080078	0.682401716709137	2.980043411254883
13	10	0.19210663437843323	0.02176288701593876	1.7416012287139893	0.8273588418960571	2.782829761505127
14	10	0.24674293398857117	0.02156999707221985	1.3514493703842163	0.6686185002326965	2.2883808612823486
15	10	0.2317684292793274	0.02286873571574688	0.5793743133544922	0.6517053246498108	1.4857168197631836
0	11	0.22874557971954346	0.02380536124110222	0.8459346890449524	1.5818827152252197	2.680368423461914
1	11	0.22875584661960602	0.02227054536342621	0.2732357680797577	0.5920584201812744	1.1163206100463867
2	11	0.2193603664636612	0.022634297609329224	-0.5505959391593933	0.7678415775299072	0.4592403173446655
3	11	0.1553252786397934	0.019797634333372116	-0.15984377264976501	0.7873744964599609	0.8026536703109741
4	11	0.12443196773529053	0.018359793350100517	0.31316280364990234	0.7114368677139282	1.1673914194107056
5	11	0.08569835871458054	0.016981150954961777	-0.47533780336380005	0.8848221898078918	0.5121638774871826
6	11	0.07508058100938797	0.01666302978992462	-1.1547675132751465	1.180302619934082	0.11727869510650635
7	11	0.04710686579346657	0.016735341399908066	-1.2549846172332764	0.6628805994987488	-0.5282618403434753
8	11	0.029791126027703285	0.016858041286468506	-0.486435204744339	0.6441395282745361	0.2043534815311432
9	11	0.027896126732230186	0.014913085848093033	0.6007124781608582	0.8137024641036987	1.4572241306304932
10	11	0.016310393810272217	0.01746337115764618	-1.6781004667282104	0.693639874458313	-0.9506868124008179
11	11	0.012845811434090137	0.0180074330419302	-1.9368714094161987	0.9467361569404602	-0.9592819809913635
12	11	0.010132277384400368	0.019280828535556793	-0.9721076488494873	0.7001420259475708	-0.2425525188446045
13	11	0.09936695545911789	0.022717654705047607	-1.1879024505615234	0.9255922436714172	-0.1402255892753601
14	11	0.00815462414175272	0.024169746786355972	-2.0565013885498047	0.7432935833930969	-1.280883550643921
15	11	0.007662924937903881	0.021976664662361145	-1.716556429862976	0.6141307353973389	-1.0727860927581787
0	12	0.008591878227889538	0.02390015684068203	-2.0442519187927246	1.0757310390472412	-0.9360289573669434
1	12	0.010374835692346096	0.024245664477348328	-0.4667781591415405	0.6636915802955627	0.23153391480445862
2	12	0.013666325248777866	0.02535659447312355	-0.4913673400878906	0.6523970365524292	0.20005261898040771
3	12	0.011613168753683567	0.021290387958288193	0.4228750467300415	0.7665082216262817	1.2222868204116821
4	12	0.01629704050719738	0.021559063345193863	-1.660556435585022	0.48803475499153137	-1.134665608406067
5	12	0.09367254376411438	0.01846582069993019	0.49545949697494507	0.7951038479804993	1.4027016162872314
6	12	0.018238801509141922	0.018264705315232277	1.101491928100586	0.5972447395324707	1.7352402210235596
7	12	0.01259862631559372	0.012777410447597504	4.009391784667969	1.449668526649475	5.48443603515625
8	12	0.011546263471245766	0.011223558336496353	-1.356743574142456	0.9693664908409119	-0.3646072745323181
9	12	0.008671745657920837	0.012180551886558533	-0.2566855251789093	0.7210544347763062	0.4852212071418762
10	12	0.011335199698805809	0.016711153090000153	2.82163667678833	0.8299576044082642	3.679640769958496
11	12	0.0070061213336884975	0.020231634378433228	6.190277099609375	1.300610065460205	7.518125057220459
12	12	0.007837933488190174	0.025001760572195053	2.7337586879730225	1.1051750183105469	3.8717734813690186
13	12	0.009890692308545113	0.027474619448184967	-0.9285644888877869	0.7655003666877747	-0.12569880485534668
14	12	0.009459055960178375	0.030542783439159393	-1.4859659671783447	0.8078530430793762	-0.6381110548973083
15	12	0.00888245552778244	0.03270178660750389	-1.2922704219818115	0.5866402983665466	-0.6640458703041077
